No.;CODIGO_ANTERIOR;CODIGO_SISTEMA;Latitud_X;Longitud_Y;MUNICIPIO;TIPO;CODIGO IVC2;CODIGO MUESTREO;CODIGO_AT;ID_SSPD;TIPO_SISTEMA_TRATAMIENTO;ALGUN_TIPO_TRATAMIENTO;LOCALIDADES ABASTECIDAS;NUMERO_LOCALIDADES;ARO;Persona Prestadora;Forma_organizativa;Registrados_SSPD;SIVICAP_Registrados_SSPD;SUSCRIPTORES;POBLACION;IRCA_2020;Nivel de Riesgo_2020;Fecha ultimo IRCA_2020;IRCA_2021;Nivel de Riesgo_2021;Fecha ultimo IRCA_2021;IRCA_2022;Nivel de Riesgo_2022;Fecha ultimo IRCA_2022;IRCA_2023;Nivel de Riesgo_2023;FECHA_IRCA_2023;IRCA_2024;Nivel_de_Riesgo_2024;Fecha_IRCA_2024;IRCA_2025;Nivel_Riesgo_2025;Fecha_Ultimo_IRCA_2025;Punto_Toma_2025;IRCA_Promedio;Img_bocatoma
570;129080;9979;4.20418056;-76.35066667;TRUJILLO;DISPERSA;129080;132998;129089;S/D;Ninguno;No;BAJO PALERMO;1;Centro Tulua;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COLECTIVO DE LA VEREDA BAJO PALERMO;Autogestion;No;No;36;144;63.58;ALTO;27/04/2020;86.61;INVIABLE SANITARIAMENTE;1/09/2021;80.92;INVIABLE SANITARIAMENTE;29/06/2022;78.01;ALTO;3/05/2023;81.87;INVIABLE SANITARIAMENTE;23/07/2024;0;SIN RIESGO;15/09/2025;Grifo;55.86;
571;123639;228;4.21060833;-76.32194167;TRUJILLO;DISPERSA;123639;125998;126143;S/D;Solo desinfeccion;No;LA CRISTALINA,EL OTRO MUNDO;3;Centro Tulua;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COLECTIVO DE LA VEREDA LA CRISTALINA-EL OTRO MUNDO;Autogestion;No;No;76;304;24.85;MEDIO;25/11/2020;85.27;INVIABLE SANITARIAMENTE;24/08/2021;54.14;ALTO;29/11/2022;51.8;ALTO;26/01/2023;0;SIN RIESGO;19/11/2024;0;SIN RIESGO;21/10/2025;Grifo;30.87;
572;62248;3550;4.23117778;-76.33156667;TRUJILLO;DISPERSA;62248;115177;118424;S/D;Solo desinfeccion;No;CEDRALES;1;Centro Tulua;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COLECTIVO VEREDA CEDRALES ARCC;Autogestion;No;No;33;132;6.94;BAJO;14/07/2020;83.33;INVIABLE SANITARIAMENTE;19/04/2021;24.85;MEDIO;9/08/2022;86.52;INVIABLE SANITARIAMENTE;15/03/2023;57.55;ALTO;16/10/2024;0;SIN RIESGO;15/09/2025;Filtro;37.03;
573;125669;3314;4.17280278;-76.35812222;TRUJILLO;DISPERSA;125669;121846;125668;S/D;Soluciones_Individuales;Si;LAS MELENAS, LA SONADORA, PUENTE ROJO;4;Centro Tulua;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL DE LA VEREDA LAS MELENAS ACUAMELENAS;Autogestion;No;No;45;180;66.08;ALTO;23/09/2020;88.98;INVIABLE SANITARIAMENTE;1/09/2021;82.48;INVIABLE SANITARIAMENTE;19/10/2022;78.01;ALTO;19/04/2023;86.52;INVIABLE SANITARIAMENTE;22/10/2024;67.6;ALTO;26/08/2025;Grifo;67.09;
574;113393;400;4.19369167;-76.34266944;TRUJILLO;DISPERSA;113393;113394;122650;S/D;Solo desinfeccion;No;LOS RANCHOS;1;Centro Tulua;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL LOS RANCHOS;Autogestion;No;No;25;100;6.94;BAJO;10/06/2020;0;SIN RIESGO;21/06/2021;17.75;MEDIO;25/07/2022;81.29;INVIABLE SANITARIAMENTE;21/02/2023;89.05;INVIABLE SANITARIAMENTE;19/11/2024;21.9;MEDIO;26/08/2025;Grifo;30.99;
575;59617;2789;4.24585556;-76.24506944;TRUJILLO;CENTRO POBLADO;59617;113491;111805;S/D;Filtracion Compacta;Si;HUASANO;1;Centro Tulua;ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA POTABLE DE HUASANO;Autogestion;No;No;255;1020;1.75;SIN RIESGO;23/09/2020;23.62;MEDIO;3/03/2021;17.54;MEDIO;19/09/2022;21.28;MEDIO;18/04/2023;0;SIN RIESGO;19/11/2024;31.6;MEDIO;21/10/2025;Grifo;13.68;
576;113603;229;4.24320556;-76.29970278;TRUJILLO;DISPERSA;113603;113602;118520;S/D;Solo desinfeccion;No;LA LUISA;1;Centro Tulua;ASOCIACION DE USUARIOS RURAL FLORESTA LA LUISA;Autogestion;No;No;30;120;0;SIN RIESGO;18/08/2020;85.27;INVIABLE SANITARIAMENTE;19/04/2021;93.98;INVIABLE SANITARIAMENTE;29/11/2022;86.52;INVIABLE SANITARIAMENTE;15/03/2023;80.29;INVIABLE SANITARIAMENTE;5/12/2024;94.6;INVIABLE SANITARIAMENTE;16/06/2025;Grifo;62.95;
577;58628;231;4.26201667;-76.28282778;TRUJILLO;DISPERSA;58628;115387;117366;S/D;Solo desinfeccion;No;BUENAVISTA LA BOHEMIA;2;Centro Tulua;ASOCIACION DE USUARIOSDELACUEDUCTO BUENAVISTA LA BOHEMIA;Autogestion;No;No;80;320;0;SIN RIESGO;23/09/2020;23.26;MEDIO;19/04/2021;17.54;MEDIO;19/09/2022;0;SIN RIESGO;3/05/2023;0;SIN RIESGO;17/09/2024;23.3;MEDIO;16/06/2025;Grifo;9.15;
578;65487;399;4.19885278;-76.38459722;TRUJILLO;DISPERSA;65487;113391;125769;S/D;Ninguno;No;LA DIAMANTINA;1;Centro Tulua;ASOCIACION JUNTA ADMINISTRADORA DEL ACUEDUCTO LA DIAMANTINA;Autogestion;No;No;40;160;79.14;ALTO;17/12/2020;86.61;INVIABLE SANITARIAMENTE;3/03/2021;81.87;INVIABLE SANITARIAMENTE;21/04/2022;80.14;INVIABLE SANITARIAMENTE;28/03/2023;56.74;ALTO;13/08/2024;80.3;INVIABLE SANITARIAMENTE;26/08/2025;Grifo;66.4;
579;113466;14211;4.21291944;-76.39328611;TRUJILLO;DISPERSA;113466;113464;125688;S/D;Ninguno;No;MARACAIBO;1;Centro Tulua;JUNTA ADMINISTRADORA ACUEDCUTO MANANTIAL DE VIDA;Autogestion;No;No;27;108;79.14;ALTO;16/12/2020;85.27;INVIABLE SANITARIAMENTE;11/08/2021;91.72;INVIABLE SANITARIAMENTE;25/07/2022;87.77;INVIABLE SANITARIAMENTE;21/02/2023;;;;;;;;68.78;
580;65484;9783;4.20679444;-76.33880556;TRUJILLO;DISPERSA;65484;115397;;S/D;Soluciones_Individuales;Si;PALERMO;1;Centro Tulua;JUNTA ADMINISTRADORA ACUEDUCTO DE PALERMO;Autogestion;No;No;20;80;79.14;ALTO;16/12/2020;86.61;INVIABLE SANITARIAMENTE;1/09/2021;80.92;INVIABLE SANITARIAMENTE;29/06/2022;78.01;ALTO;15/03/2023;;;;57.6;ALTO;15/09/2025;Grifo;63.71;
581;111989;17684;4.251525;-76.307925;TRUJILLO;DISPERSA;111989;113786;120230;S/D;Solo desinfeccion;No;LA MARINA;1;Centro Tulua;JUNTA ADMINISTRADORA DEL ACUEDUCTO LA MARINA;Autogestion;No;No;47;188;0;SIN RIESGO;18/03/2020;46.51;ALTO;19/04/2021;24.81;MEDIO;29/11/2022;82.99;INVIABLE SANITARIAMENTE;15/03/2023;30.22;MEDIO;16/10/2024;31.6;MEDIO;21/10/2025;Grifo;30.87;
582;58662;220;4.20946389;-76.31891389;TRUJILLO;URBANO;58662;109519;;443;Convencional;Si;URBANO;1;Centro Tulua;SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - TRUJILLO;Empresa de Servicios Publicos;Si;Si;2695;10740;0;SIN RIESGO;17/12/2020;0;SIN RIESGO;26/01/2021;0;SIN RIESGO;14/12/2022;0;SIN RIESGO;18/01/2023;0;SIN RIESGO;5/12/2024;0;SIN RIESGO;13/11/2025;Grifo;0;
583;94231;300;4.70046111;-75.711575;ULLOA;DISPERSA;94231;106095;110892;S/D;Filtracion Compacta;Si;EL PLACER, LA PLATA;2;Norte Cartago;ACUEDUCTO VEREDAL PLATACER;Autogestion;No;No;50;200;0;SIN RIESGO;15/12/2020;0;SIN RIESGO;10/02/2021;87.77;INVIABLE SANITARIAMENTE;27/07/2022;79.14;ALTO;18/07/2023;78.01;ALTO;12/06/2024;85.3;INVIABLE SANITARIAMENTE;17/06/2025;Grifo;47.17;
584;91936;2562;4.69698056;-75.72276111;ULLOA;DISPERSA;91936;106093;111970;3344;Filtracion Compacta;Si;"SISTEMA #1 CHAPINERO,EL PIÑAL
,LA MONTAÑA,EL BOSQUE,EL MADROÑO, BERLIN PARTE ALTA";6;Norte Cartago;ADMINISTRACION COOPERATIVA ULLOA SISTEMA #1;Empresa de Servicios Publicos;Si;Si;373;1492;0;SIN RIESGO;27/07/2020;11.21;BAJO;5/04/2021;0;SIN RIESGO;27/07/2022;24.56;MEDIO;28/03/2023;0;SIN RIESGO;23/10/2024;55.8;ALTO;17/06/2025;Grifo;13.08;
585;15191;309;4.70737222;-75.75826111;ULLOA;CENTRO POBLADO;15191;89235;111958;3344;Filtracion Compacta;Si;"BERLIN,MOCTEZUMA,DINAMARCA,VENECIA,
EL COFRE,SUCRE,LA PASTORA,LA LATINA,CALAMONTE ALTO";9;Norte Cartago;ADMINISTRACION COOPERATIVA ULLOA SISTEMA #2;Empresa de Servicios Publicos;Si;Si;442;1768;8.63;BAJO;15/12/2020;0;SIN RIESGO;5/04/2021;24.85;MEDIO;27/07/2022;24.56;MEDIO;28/03/2023;0;SIN RIESGO;23/10/2024;55.8;ALTO;17/06/2025;Grifo;16.26;
586;95490;304;4.71065833;-75.75876944;ULLOA;DISPERSA;95490;106096;111555;S/D;Soluciones_Individuales;Si;SUCRE;1;Norte Cartago;ASOCIACION DE USUARIOS ACUEDUCTO SUCRE;Autogestion;No;No;20;80;24.56;MEDIO;15/09/2020;0;SIN RIESGO;5/04/2021;19.35;MEDIO;22/02/2022;23.73;MEDIO;28/03/2023;42.11;ALTO;12/06/2024;87.8;INVIABLE SANITARIAMENTE;9/09/2025;Grifo;28.22;
587;89907;302;4.70792778;-75.73896667;ULLOA;DISPERSA;89907;106094;111428;S/D;Solo desinfeccion;No;EL BRILLANTE;1;Norte Cartago;JUNTA DE ACCION COMUNAL VEREDA EL BRILLANTE;Autogestion;No;No;66;264;24.56;MEDIO;15/09/2020;0;SIN RIESGO;10/02/2021;0;SIN RIESGO;27/07/2022;86.52;INVIABLE SANITARIAMENTE;28/03/2023;78.01;ALTO;12/06/2024;79.1;ALTO;9/09/2025;Grifo;38.32;
588;86250;68;4.70170833;-75.73964167;ULLOA;URBANO;86250;89246;;443;Convencional;Si;URBANO, BERLIN;1;Norte Cartago;SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-ULLOA;Empresa de Servicios Publicos;Si;Si;869;3476;0;SIN RIESGO;2/12/2020;0;SIN RIESGO;26/01/2021;0;SIN RIESGO;14/12/2022;0;SIN RIESGO;30/01/2023;0;SIN RIESGO;2/12/2024;26.1;MEDIO;18/11/2025;Grifo;3.73;
589;95502;17260;4.56010278;-76.27921667;VERSALLES;DISPERSA;95502;116868;125372;S/D;Ninguno;No;EL VERGEL;1;Norte Cartago;ACUEDUCTO VEREDAL EL VERGEL;Autogestion;No;No;18;72;89.71;INVIABLE SANITARIAMENTE;23/11/2020;80.81;INVIABLE SANITARIAMENTE;17/08/2021;;;;86.52;INVIABLE SANITARIAMENTE;10/05/2023;;;;;;;;64.26;
590;102758;1951;4.63201389;-76.13850833;VERSALLES;DISPERSA;102758;109274;109632;S/D;Ninguno;No;COCNUCO RED #1;3;Norte Cartago;ASOCIACIEN DE USUARIOS DEL ACUEDUCTO RURAL DE LA VEREDA COCONUCO RED 1;Autogestion;No;No;30;120;87.14;INVIABLE SANITARIAMENTE;31/08/2020;86.87;INVIABLE SANITARIAMENTE;24/06/2021;90.78;INVIABLE SANITARIAMENTE;20/09/2022;87.77;INVIABLE SANITARIAMENTE;14/08/2023;85.71;INVIABLE SANITARIAMENTE;16/10/2024;90.4;INVIABLE SANITARIAMENTE;25/11/2025;Grifo;75.52;
591;115292;1950;4.63037222;-76.13982222;VERSALLES;DISPERSA;115292;;113322;S/D;Solo desinfeccion;No;COCONUCO RED #2;3;Norte Cartago;ASOCIACIEN DE USUARIOS DEL ACUEDUCTO RURAL DE LA VEREDA COCONUCO RED 2;Autogestion;No;No;15;60;87.14;INVIABLE SANITARIAMENTE;31/08/2020;75.95;ALTO;24/06/2021;87.07;INVIABLE SANITARIAMENTE;10/10/2022;86.52;INVIABLE SANITARIAMENTE;27/11/2023;85.71;INVIABLE SANITARIAMENTE;16/10/2024;90.4;INVIABLE SANITARIAMENTE;25/11/2025;Grifo;73.25;
592;88305;1953;4.64915;-76.13818889;VERSALLES;CENTRO POBLADO;88305;106123;116509;24646;Ninguno;No;LA FLORIDA , MURRAPAL , EL SILENCIO;3;Norte Cartago;ASOCIACION ADMINISTRADORA ACUEDUCTO RURAL COMUNITARIO LA FLORIDA;Empresa de Servicios Publicos;Si;Si;170;680;87.14;INVIABLE SANITARIAMENTE;31/08/2020;80.81;INVIABLE SANITARIAMENTE;24/06/2021;90.78;INVIABLE SANITARIAMENTE;20/09/2022;79.14;ALTO;14/08/2023;89.05;INVIABLE SANITARIAMENTE;19/11/2024;81.5;INVIABLE SANITARIAMENTE;25/11/2025;Grifo;72.63;
593;88316;1952;4.66705278;-76.22976389;VERSALLES;CENTRO POBLADO;88316;109273;113205;S/D;Solo desinfeccion;No;EL BALSAL, EL TABOR, EL ARBOLITO;3;Norte Cartago;ASOCIACION COMUNITARIA ADMINISTRADORA DEL ACUEDUCTO ACUASALUDO EL BALSAL;Autogestion;No;No;304;1216;;;;30.3;MEDIO;17/08/2021;51.8;ALTO;31/08/2022;0;SIN RIESGO;14/08/2023;0;SIN RIESGO;18/09/2024;0;SIN RIESGO;25/06/2025;Grifo;13.68;
594;81700;1275;4.61973889;-76.18468611;VERSALLES;DISPERSA;81700;106120;109545;S/D;Solo desinfeccion;No;EL BOSQUE, LA GUARIA, LA ARABIA, EL BRILLANTE, EL RUBY Y EL DECRO.;6;Norte Cartago;ASOCIACION COMUNITARIA ADMINISTRADORA DEL ACUEDUCTO DE PUENTE TIERRA ASOCOAPT;Autogestion;No;No;41;164;87.14;INVIABLE SANITARIAMENTE;31/08/2020;78.13;ALTO;22/02/2021;8.51;BAJO;20/09/2022;87.77;INVIABLE SANITARIAMENTE;21/02/2023;89.05;INVIABLE SANITARIAMENTE;18/09/2024;81.5;INVIABLE SANITARIAMENTE;25/11/2025;Grifo;61.73;
595;86252;52;;;VERSALLES;URBANO;86252;89245;112660;21783;FIME;Si;URBANO;1;Norte Cartago;COOPERATIVA DE SERVICIOS PUBLICOS DE VERSALLES CAMINO VERDE APC;Empresa de Servicios Publicos;Si;Si;1508;6032;23.74;MEDIO;21/12/2020;0;SIN RIESGO;20/01/2021;0;SIN RIESGO;13/12/2022;24.85;MEDIO;23/01/2023;0;SIN RIESGO;9/12/2024;0;SIN RIESGO;19/11/2025;Grifo;6.94;
596;81276;6266;4.58776389;-76.2731;VERSALLES;CENTRO POBLADO;81276;116859;129203;S/D;Soluciones_Individuales;Si;PUERTO NUEVO;2;Norte Cartago;JUNTA ACCION COMUNAL PUERTO NUEVO;Autogestion;No;No;60;240;89.71;INVIABLE SANITARIAMENTE;23/11/2020;80.81;INVIABLE SANITARIAMENTE;17/08/2021;74.83;ALTO;10/10/2022;86.52;INVIABLE SANITARIAMENTE;10/05/2023;0;SIN RIESGO;17/06/2024;;;;;55.31;
597;94478;1278;;;VERSALLES;DISPERSA;94478;106122;130716;S/D;Ninguno;No;CALAMAR;1;Norte Cartago;JUNTA ADMINISTRADORA ACUEDUCTO CALAMAR;Autogestion;No;No;17;68;;;;78.13;ALTO;22/02/2021;86.52;INVIABLE SANITARIAMENTE;20/09/2022;79.14;ALTO;21/02/2023;79.14;ALTO;27/08/2024;85.3;INVIABLE SANITARIAMENTE;25/06/2025;Grifo;68.03;
598;87874;1259;4.61498889;-76.15319444;VERSALLES;CENTRO POBLADO;87874;106119;125368;S/D;Solo desinfeccion;No;CAMPOALEGRE;1;Norte Cartago;JUNTA ADMINISTRADORA ACUEDUCTO LA PRIMAVERA- CAMPO ALEGRE;Autogestion;No;No;30;120;87.14;INVIABLE SANITARIAMENTE;31/08/2020;80.81;INVIABLE SANITARIAMENTE;24/06/2021;87.77;INVIABLE SANITARIAMENTE;31/08/2022;87.77;INVIABLE SANITARIAMENTE;21/02/2023;95.62;INVIABLE SANITARIAMENTE;19/11/2024;86.6;INVIABLE SANITARIAMENTE;23/07/2025;Grifo;75.1;
599;15506;1282;4.54623333;-76.18555;VERSALLES;DISPERSA;15506;109401;110130;24652;Solo desinfeccion;No;LA BALSORA ALTA Y BAJA, LA GRECIA, EL DESCANSO, OJEDAS,;5;Norte Cartago;JUNTA ADMINISTRADORA ACUEDUCTO RURAL VEREDA LA BALSORA;Empresa de Servicios Publicos;Si;Si;43;172;41.62;ALTO;19/05/2020;0;SIN RIESGO;22/02/2021;87.77;INVIABLE SANITARIAMENTE;26/07/2022;87.77;INVIABLE SANITARIAMENTE;21/02/2023;89.05;INVIABLE SANITARIAMENTE;19/11/2024;86.6;INVIABLE SANITARIAMENTE;23/07/2025;Grifo;56.12;
600;81277;17263;4.60557778;-76.27513333;VERSALLES;DISPERSA;81277;116869;125593;S/D;Ninguno;No;BUENA VISTA;2;Norte Cartago;JUNTA ADMINISTRADORA RURAL BUENA VISTA;Autogestion;No;No;25;100;89.71;INVIABLE SANITARIAMENTE;23/11/2020;80.81;INVIABLE SANITARIAMENTE;17/08/2021;;;;78.01;ALTO;10/05/2023;;;;;;;;62.13;
601;88307;1265;4.60206111;-76.17027222;VERSALLES;DISPERSA;88307;106121;123328;S/D;Ninguno;No;EL DIAMANTE LA CRISTALINA;2;Norte Cartago;JUNTA ADMON ACUEDUCTO LA CRISTALINA EL DIAMANTE;Autogestion;No;No;20;80;87.86;INVIABLE SANITARIAMENTE;19/05/2020;78.13;ALTO;22/02/2021;86.52;INVIABLE SANITARIAMENTE;20/09/2022;87.77;INVIABLE SANITARIAMENTE;21/02/2023;75.63;ALTO;16/10/2024;59.3;ALTO;25/11/2025;Grifo;67.88;
602;115450;;4.56787778;-76.22230278;VERSALLES;DISPERSA;115450;;145469;S/D;Ninguno;No;GUAMALITO;1;Norte Cartago;SISTEMA DE ABASTECIMIENTO ACUEDUCTO RURAL GUAMALITO;Autogestion;No;No;50;200;;;;80.81;INVIABLE SANITARIAMENTE;24/06/2021;;;;;;;;;;;;;;40.41;
603;119207;10118;3.71638889;-76.47777778;VIJES;DISPERSA;119207;118390;114051;S/D;FD+Desinfeccion;Si;POTRERITO;1;Sur Cali;ASOCIACION DE USUARIOS DE LA QUEBRADA DE POTRERITO SUR - ADUPSUR;Autogestion;No;No;71;284;89.94;INVIABLE SANITARIAMENTE;22/10/2020;80.81;INVIABLE SANITARIAMENTE;22/07/2021;86.52;INVIABLE SANITARIAMENTE;25/04/2022;24.56;MEDIO;24/05/2023;24.56;MEDIO;23/07/2024;31.6;MEDIO;27/10/2025;Grifo;48.28;
604;121662;19793;3.73308333;-76.50691667;VIJES;DISPERSA;121662;118391;114979;S/D;Solo desinfeccion;No;CAIMITAL;1;Sur Cali;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DE LA VEREDA CAIMITAL SECTOR ESCUELA;Autogestion;No;No;19;89;30;MEDIO;10/08/2020;86.61;INVIABLE SANITARIAMENTE;11/03/2021;30.22;MEDIO;29/08/2022;24.85;MEDIO;31/07/2023;25.15;MEDIO;25/11/2024;52.6;ALTO;27/08/2025;Grifo;35.63;
605;38322;1382;3.73308333;-76.50691667;VIJES;DISPERSA;38322;32744;109747;S/D;Solo desinfeccion;No;CAIMITAL;1;Sur Cali;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DE LA VEREDA CAIMITAL, MUNICIPIO DE VIJES;Autogestion;No;No;102;408;87.77;INVIABLE SANITARIAMENTE;16/12/2020;0;SIN RIESGO;18/08/2021;89.05;INVIABLE SANITARIAMENTE;16/11/2022;86.52;INVIABLE SANITARIAMENTE;21/03/2023;25.15;MEDIO;25/11/2024;52.6;ALTO;27/08/2025;Grifo;48.72;
606;51384;1493;3.75736111;-76.41655556;VIJES;DISPERSA;51384;51386;115381;S/D;Ninguno;No;VBEREDA CIENEGUITAS;2;Sur Cali;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DE LA VEREDA CIENEGUITAS;Autogestion;No;No;15;60;79.14;ALTO;16/12/2020;80.81;INVIABLE SANITARIAMENTE;22/07/2021;89.05;INVIABLE SANITARIAMENTE;16/11/2022;57.55;ALTO;31/07/2023;86.52;INVIABLE SANITARIAMENTE;28/10/2024;22.2;MEDIO;26/11/2025;Grifo;59.33;
607;118737;141;3.73713889;-76.45683333;VIJES;DISPERSA;118737;115117;114049;S/D;Solo desinfeccion;No;CARBONERO,LA PEDRERA;2;Sur Cali;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DEL CORREGIMIENTO CARBONERO, VIJES.;Autogestion;No;No;130;520;87.77;INVIABLE SANITARIAMENTE;17/12/2020;86.61;INVIABLE SANITARIAMENTE;24/02/2021;89.05;INVIABLE SANITARIAMENTE;16/11/2022;23.73;MEDIO;21/03/2023;66.19;ALTO;21/10/2024;94.6;INVIABLE SANITARIAMENTE;18/02/2025;Grifo;63.99;
608;36322;1384;3.74716667;-76.48430556;VIJES;CENTRO POBLADO;36322;32745;109749;S/D;FD+Desinfeccion;Si;LA RIVERA;1;Sur Cali;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DEL CORREGIMIENTO LA RIVERA.;Autogestion;No;No;114;456;24.85;MEDIO;18/11/2020;0;SIN RIESGO;11/03/2021;84.4;INVIABLE SANITARIAMENTE;29/08/2022;24.56;MEDIO;21/03/2023;0;SIN RIESGO;5/11/2024;69.2;ALTO;27/10/2025;Grifo;29;
609;135187;143;3.75388889;-76.45861111;VIJES;DISPERSA;135187;131650;143364;S/D;Ninguno;No;LA FRESNEDA;1;Sur Cali;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO MONTERREY ALTOS DE LA FRESNEDA JACA # 13;Autogestion;No;No;21;84;;;;80.81;INVIABLE SANITARIAMENTE;8/07/2021;89.05;INVIABLE SANITARIAMENTE;16/11/2022;86.52;INVIABLE SANITARIAMENTE;17/05/2023;56.74;ALTO;28/10/2024;94.6;INVIABLE SANITARIAMENTE;17/06/2025;Grifo;67.95;
610;36336;2848;3.71658333;-76.47747222;VIJES;DISPERSA;36336;99663;111997;S/D;FD+Desinfeccion;Si;VILLA MARIA;2;Sur Cali;ASOCIACION JUNTA ADMINISTRADORA DE ACUEDUCTO COMUNITARIO NUESTRA FUENTE - ASOJACONUF;Autogestion;No;No;53;212;8.63;BAJO;1/12/2020;86.61;INVIABLE SANITARIAMENTE;11/03/2021;0;SIN RIESGO;29/08/2022;7.02;BAJO;24/05/2023;64;ALTO;3/12/2024;31.6;MEDIO;27/10/2025;Grifo;28.26;
611;33506;21770;3.729525;-76.40950278;VIJES;CENTRO POBLADO;33506;51049;145787;S/D;Soluciones_Individuales;Si;VIDAL;1;Sur Cali;JUNTA ADMINISTRADORA ACUEDUCTO COMUNITARIO VEREDA VIDAL ESP;Autogestion;No;No;35;140;;;;80.81;INVIABLE SANITARIAMENTE;18/08/2021;89.05;INVIABLE SANITARIAMENTE;18/10/2022;;;;;;;;;;;56.62;
612;34215;142;3.75177778;-76.46355556;VIJES;DISPERSA;34215;32496;114150;S/D;Solo desinfeccion;No;LA FRESNEDA;1;Sur Cali;JUNTA ADMINISTRADORA COMUNITARIA ACUEDUCTO ALTO FRESNEDA JACA # 2;Autogestion;No;No;17;58;8.63;BAJO;17/12/2020;80.81;INVIABLE SANITARIAMENTE;8/07/2021;0;SIN RIESGO;29/08/2022;24.56;MEDIO;17/05/2023;0;SIN RIESGO;28/10/2024;19.4;MEDIO;19/08/2025;Grifo;19.05;
613;121850;2894;3.76408333;-76.47427778;VIJES;DISPERSA;121850;115129;;S/D;Ninguno;No;LA FRESNEDA ALTO DE LOS CHIVOS;3;Sur Cali;JUNTA ADMINISTRADORA COMUNITARIA ACUEDUCTO LA FRESNEDA TRESQUEBRADAS;Autogestion;No;No;18;72;89.94;INVIABLE SANITARIAMENTE;18/11/2020;82.47;INVIABLE SANITARIAMENTE;13/10/2021;86.52;INVIABLE SANITARIAMENTE;25/04/2022;86.52;INVIABLE SANITARIAMENTE;17/05/2023;86.52;INVIABLE SANITARIAMENTE;28/10/2024;94.6;INVIABLE SANITARIAMENTE;17/06/2025;Grifo;75.22;
614;38272;9172;3.69908333;-76.50686111;VIJES;DISPERSA;38272;32747;110021;S/D;Soluciones_Individuales;Si;OCACHE;1;Sur Cali;JUNTA ADMINISTRADORA COMUNITARIA ACUEDUCTO OCACHE ALTO - NUEVO HORIZONTE - JACA N° 7;Autogestion;No;No;;;;;;;;;89.05;INVIABLE SANITARIAMENTE;18/10/2022;86.52;INVIABLE SANITARIAMENTE;28/08/2023;89.05;INVIABLE SANITARIAMENTE;25/11/2024;89.1;INVIABLE SANITARIAMENTE;27/08/2025;Grifo;70.73;
615;34626;140;3.73452778;-76.44777778;VIJES;DISPERSA;34626;32495;109764;S/D;Solo desinfeccion;No;SANTA ANA;1;Sur Cali;JUNTA ADMINISTRADORA COMUNITARIA ACUEDUCTO VEREDA SANTA ANA - JACA N° 4;Autogestion;No;No;42;168;8.63;BAJO;17/12/2020;0;SIN RIESGO;20/04/2021;66.19;ALTO;25/07/2022;87.77;INVIABLE SANITARIAMENTE;31/07/2023;24.85;MEDIO;21/10/2024;94.6;INVIABLE SANITARIAMENTE;18/02/2025;Grifo;40.29;
616;29758;144;3.76008333;-76.4735;VIJES;CENTRO POBLADO;29758;32455;109707;S/D;Filtracion Compacta;Si;LA FRESNEDA;1;Sur Cali;JUNTA ADMINISTRADORA COMUNITARIA DEL ACUEDUCTO # 12 LA FRESNEDA-VIJES-LA JACA N° 12;Autogestion;No;No;76;304;87.77;INVIABLE SANITARIAMENTE;17/12/2020;86.61;INVIABLE SANITARIAMENTE;24/02/2021;83.97;INVIABLE SANITARIAMENTE;7/03/2022;86.52;INVIABLE SANITARIAMENTE;17/05/2023;86.52;INVIABLE SANITARIAMENTE;28/10/2024;94.6;INVIABLE SANITARIAMENTE;17/06/2025;Grifo;75.14;
617;33126;355;3.76197222;-76.48491667;VIJES;CENTRO POBLADO;33126;108930;128110;S/D;Solo desinfeccion;No;EL TAMBOR;1;Sur Cali;JUNTA ADMINISTRADORA COMUNITARIA DEL ACUEDUCTO #15 DEL CORREGIMIENTO EL TAMBOR-VIJES - LA JACA # 15;Autogestion;No;No;66;264;87.77;INVIABLE SANITARIAMENTE;16/12/2020;62.99;ALTO;23/03/2021;42.6;ALTO;25/07/2022;0;SIN RIESGO;31/07/2023;0;SIN RIESGO;2/09/2024;22.2;MEDIO;26/11/2025;Grifo;30.8;
