CODIGO_MUESTRA_SIVICAP,ANIO,FECHA_TOMA,MUNICIPIO,PERSONA_PRESTADORA,SISTEMA_DISTRIBUCION,CODIGO_SISTEMA,TIPO_DISPOSITIVO_AJUSTADO,ANALITOS_EVALUADOS,ANALITOS_MOSTRADOS,NO_ACEPTABLES,IRCA_MUESTRA,IRCA_NUM,NIVEL_RIESGO,RIESGO_MUESTRA,NORMAS_APLICADAS
177793,2023,2023-07-25,RESTREPO,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA CUENCA DEL ALTO CIELO Y LA TESALIA. ESP,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA CUENCA DEL ALTO CIELO Y LA TESALIA. ESP,62249,Grifo,13,16,6,87.77,87.77,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
196738,2023,2023-11-14,RESTREPO,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA CUENCA DEL ALTO CIELO Y LA TESALIA. ESP,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA CUENCA DEL ALTO CIELO Y LA TESALIA. ESP,62249,Grifo,13,15,4,82.88,82.88,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
196845,2023,2023-11-14,RESTREPO,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA CUENCA DEL ALTO CIELO Y LA TESALIA. ESP,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA CUENCA DEL ALTO CIELO Y LA TESALIA. ESP,62249,Filtro,13,15,2,55.86,55.86,ALTO,ALTO,Resolución 2115 de 2007
152445,2023,2023-01-30,RESTREPO,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA VEREDA LA ITALIA ACUAITALIA,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA VEREDA LA ITALIA ACUAITALIA,117141,Grifo,12,15,6,87.77,87.77,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
166166,2023,2023-05-17,RESTREPO,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA VEREDA LA ITALIA ACUAITALIA,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA VEREDA LA ITALIA ACUAITALIA,117141,Grifo,14,17,5,78.01,78.01,ALTO,ALTO,Resolución 2115 de 2007
177403,2023,2023-07-26,RESTREPO,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA VEREDA LA ITALIA ACUAITALIA,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA VEREDA LA ITALIA ACUAITALIA,117141,Grifo,13,16,3,57.55,57.55,ALTO,ALTO,Resolución 2115 de 2007
158816,2023,2023-03-29,RESTREPO,ASOCIACIÓN DE USUARIOS DEL SERVICIO DE AGUA DEL ACUEDUCTO DE LA VEREDA MADROÑAL SECTOR PUERTA NEGRA DEL SECTOR RURAL DE RESTREPO VALLE DEL CAUCA,ASOCIACIÓN DE USUARIOS DEL SERVICIO DE AGUA DEL ACUEDUCTO DE LA VEREDA MADROÑAL SECTOR PUERTA NEGRA,65691,Grifo,13,16,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
162494,2023,2023-04-17,RESTREPO,ASOCIACION DE USUARIOS Y/O SUSCRIPTORES DEL SERVICIO DE AGUA POTABLE DE LA VEREDA SANTA ROSA MUNICIPIO DE RESTREPO DEPARTAMENTO DEL VALLE DEL CAUCA,AVESARO,59537,Grifo,13,16,6,86.52,86.52,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
169402,2023,2023-06-13,RESTREPO,ASOCIACION DE USUARIOS Y/O SUSCRIPTORES DEL SERVICIO DE AGUA POTABLE DE LA VEREDA SANTA ROSA MUNICIPIO DE RESTREPO DEPARTAMENTO DEL VALLE DEL CAUCA,AVESARO,59537,Grifo,14,17,5,78.01,78.01,ALTO,ALTO,Resolución 2115 de 2007
196851,2023,2023-11-14,RESTREPO,ASOCIACION DE USUARIOS Y/O SUSCRIPTORES DEL SERVICIO DE AGUA POTABLE DE LA VEREDA SANTA ROSA MUNICIPIO DE RESTREPO DEPARTAMENTO DEL VALLE DEL CAUCA,AVESARO,59537,Grifo,14,17,6,86.52,86.52,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
196859,2023,2023-11-14,RESTREPO,ASOCIACION DE USUARIOS Y/O SUSCRIPTORES DEL SERVICIO DE AGUA POTABLE DE LA VEREDA SANTA ROSA MUNICIPIO DE RESTREPO DEPARTAMENTO DEL VALLE DEL CAUCA,AVESARO,59537,Filtro,13,15,1,45.05,45.05,ALTO,ALTO,Resolución 2115 de 2007
156337,2023,2023-03-06,RESTREPO,ASOCIACIÓN DE USUARIOS DEL SISTEMA DE SUMINISTRO DE AGUA RURAL COMUNITARIA DEL CORREGIMIENTO DE SAN SALVADOR Y LA VEREDA EL SILENCIO - ASSOCOSAN,EL SILENCIO,104574,Grifo,13,16,6,86.52,86.52,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
173593,2023,2023-07-12,RESTREPO,ASOCIACIÓN DE USUARIOS DEL SISTEMA DE SUMINISTRO DE AGUA RURAL COMUNITARIA DEL CORREGIMIENTO DE SAN SALVADOR Y LA VEREDA EL SILENCIO - ASSOCOSAN,EL SILENCIO,104574,Grifo,14,17,6,86.52,86.52,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
156336,2023,2023-03-06,RESTREPO,JUNTA ADMINISTRADORA ACUEDUCTO LA BELMIRA,JUNTA ADMINISTRADORA ACUEDUCTO LA BELMIRA,104370,Grifo,13,16,6,86.52,86.52,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
173496,2023,2023-07-12,RESTREPO,JUNTA ADMINISTRADORA ACUEDUCTO LA BELMIRA,JUNTA ADMINISTRADORA ACUEDUCTO LA BELMIRA,104370,Grifo,14,17,3,56.74,56.74,ALTO,ALTO,Resolución 2115 de 2007
162546,2023,2023-04-17,RESTREPO,JUNTA ADMINISTRADORA DEL ACUEDUCTO LA SOLEDAD,JUNTA ADMINISTRADORA DEL ACUEDUCTO LA SOLEDAD,120388,Grifo,13,16,6,86.52,86.52,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
177407,2023,2023-07-26,RESTREPO,JUNTA ADMINISTRADORA DEL ACUEDUCTO LA SOLEDAD,JUNTA ADMINISTRADORA DEL ACUEDUCTO LA SOLEDAD,120388,Grifo,13,16,6,87.77,87.77,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
