CODIGO_SISTEMA,MUNICIPIO,PERSONA_PRESTADORA,SISTEMA_DISTRIBUCION,CLASIFICACION_URBANO_RURAL,ARO,TIPO_SISTEMA,TIPO_DISPOSITIVO_AJUSTADO,LATITUD,LONGITUD,MUESTRAS,ANIOS,IRCA_PROMEDIO,IRCA_MAXIMO,NIVEL_RIESGO,VALIDACION_SISTEMA,PARAMETROS_NO_ACEPTABLES,TOTAL_NO_ACEPTABLES
66187,RIOFRIO,ACUEDUCTO DE USUARIOS DE LA ZULIA - ACUAZULIA - | ACUEDUCTO LOS ALPES,ACUAZULIA | ACUEDUCTO LOS ALPES,Rural,Centro Tuluá,CENTRO POBLADO,Grifo,4.098194,-76.39841,14,"2020, 2021, 2022, 2023, 2024, 2025",34.99214285714286,86.52,INVIABLE SANITARIAMENTE,EXISTENTE,4,31
125716,RIOFRIO,ACUEDUCTO DOS QUEBRADAS EL RUBI,ACUEDUCTO DOS QUEBRADAS,Rural,Centro Tuluá,DISPERSA,Grifo,4.01945,-76.40058,6,"2020, 2021, 2022, 2023, 2024",77.52833333333334,91.08,INVIABLE SANITARIAMENTE,EXISTENTE,6,36
130405,RIOFRIO,ACUEDUCTO LAS BRISAS,ACUEDUCTO LAS BRISAS,Rural,Centro Tuluá,CENTRO POBLADO,Grifo / Filtro,4.121944,-76.3875,11,"2020, 2021, 2022, 2023, 2024, 2025, 2026",63.8590909090909,90.64,INVIABLE SANITARIAMENTE,EXISTENTE,6,43
61929,RIOFRIO,JUNTA ADMINISTRADORA DEL ACUEDUCTO DE MORROPLANCHO BAJO,ACUEDUCTO MORROPLANCHO BAJO,Rural,Centro Tuluá,DISPERSA,Grifo,4.131944,-76.375,9,"2020, 2021, 2022, 2023, 2024, 2025, 2026",43.78777777777778,87.86,INVIABLE SANITARIAMENTE,EXISTENTE,5,26
13258,RIOFRIO,ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COLECTIVO SIN ANIMO DE LUCRO DE LA VEREDA SAN ALFONSO CORREGIMIENTO DE SALONICA MUNICIPIO DE RIOFRIO,ACUEDUCTO RURAL SAN ALFONSO,Rural,Centro Tuluá,DISPERSA,Grifo,,,12,"2020, 2021, 2022, 2023, 2024, 2025, 2026",67.75583333333333,89.15,INVIABLE SANITARIAMENTE,VALIDAR SISTEMA,6,51
518,RIOFRIO,ACUEDUCTO SAN JOSE DE LA SELVA,ACUEDUCTO SAN JOSE DE LA SELVA,Rural,Centro Tuluá,DISPERSA,Grifo,,,11,"2020, 2021, 2022, 2023, 2024, 2025",63.31545454545455,85.27,INVIABLE SANITARIAMENTE,VALIDAR SISTEMA,5,38
126448,RIOFRIO,ACUEDUCTO VEREDA EL BOSQUE,ACUEDUCTO VEREDA EL BOSQUE,Rural,Centro Tuluá,DISPERSA,Grifo,,,4,"2020, 2021, 2022, 2025",73.7175,91.73,INVIABLE SANITARIAMENTE,EXISTENTE,6,22
122338,RIOFRIO,ACUEDUCTO VEREDA EL CARMEN,ACUEDUCTO VEREDA EL CARMEN,Rural,Centro Tuluá,DISPERSA,Grifo / Filtro,4.123894,-76.42224,8,"2020, 2022, 2023, 2024",53.57625,80.29,INVIABLE SANITARIAMENTE,EXISTENTE,5,25
125719,RIOFRIO,ACUEDUCTO VEREDA EL RUBI SECTOR LA CANCHA,ACUEDUCTO VEREDA EL RUBI SECTOR LA CANCHA,Rural,Centro Tuluá,DISPERSA,Grifo,4.017886,-76.40751,8,"2020, 2021, 2022, 2023, 2024, 2025",73.12375,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,6,36
122336,RIOFRIO,ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL CAMPESINO VEREDA LA CRISTALINA,ACUEDUCTO VEREDA LA CRISTALINA,Rural,Centro Tuluá,DISPERSA,Grifo,4.125267,-76.39933,11,"2020, 2021, 2022, 2023, 2024, 2025",83.16454545454546,97.35,INVIABLE SANITARIAMENTE,EXISTENTE,5,56
59636,RIOFRIO,FUNDACION DE USUARIOS DEL ACUEDUCTO DEL CORREGIMIENTO DE PORTUGAL DE PIEDRAS DEL MUNICIPIO DE RIOFRIO - ACUEPORT,ACUEPORT,Rural,Centro Tuluá,CENTRO POBLADO,Grifo,4.051786,-76.365,15,"2020, 2021, 2022, 2023, 2024, 2025",24.294666666666668,92.26,INVIABLE SANITARIAMENTE,EXISTENTE,6,34
63927,RIOFRIO,ASOCIACION DE USUARIOS ACUEDUCTO AGUAS ARRIBA | ASODACION DE USUARIOS DEL ACUEDUCTO RURAL CAMPESINO DE LA VEREDA LA JUDEA,AGUAS ARRIBA | LA JUDEA,Rural,Centro Tuluá,DISPERSA,Grifo,4.105297,-76.40301,17,"2020, 2021, 2022, 2023, 2024, 2025",49.96235294117647,90.91,INVIABLE SANITARIAMENTE,EXISTENTE,7,63
113729,RIOFRIO,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA LA ITALIA-ACUAITALIA,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA LA ITALIA - ACUAITALIA,Rural,Centro Tuluá,DISPERSA,Grifo,4.083111,-76.40312,10,"2020, 2021, 2022, 2023, 2024, 2025, 2026",79.558,87.77,INVIABLE SANITARIAMENTE,EXISTENTE,5,50
113256,RIOFRIO,ASOCIACIÓN DE USUARIOS  DEL ACUEDUCTO DE LA VEREDA COROZAL,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA VEREDA COROZAL,Rural,Centro Tuluá,DISPERSA,Grifo,4.030508,-76.39806,11,"2020, 2021, 2022, 2023, 2024, 2025",79.11727272727272,91.73,INVIABLE SANITARIAMENTE,EXISTENTE,5,56
61928,RIOFRIO,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA VEREDA DE CALABAZAS,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA VEREDA DE CALABAZAS,Rural,Centro Tuluá,DISPERSA,Grifo / Filtro,4.036067,-76.38801,13,"2020, 2021, 2022, 2023, 2024, 2025",69.7023076923077,82.71,INVIABLE SANITARIAMENTE,EXISTENTE,5,59
113701,RIOFRIO,JUNTA ADMINISTRADORA DEL ACUEDUCTO MIRAVALLE BAJO,JUNTA ADMINISTRADORA DEL ACUEDUCTO MIRAVALLE BAJO,Rural,Centro Tuluá,DISPERSA,Grifo,4.040844,-76.40027,6,"2020, 2021, 2022, 2023, 2024",66.67333333333333,86.61,INVIABLE SANITARIAMENTE,EXISTENTE,4,21
61927,RIOFRIO,JUNTA ADMINISTRADORA ACUEDUCTO VEREDA LOS ESTRECHOS,JUNTA ADMINISTRADORA VEREDA LOS ESTRECHOS,Rural,Centro Tuluá,CENTRO POBLADO,Grifo,4.095581,-76.31501,12,"2020, 2021, 2022, 2023, 2024, 2025",66.14583333333333,91.24,INVIABLE SANITARIAMENTE,EXISTENTE,6,51
124646,RIOFRIO,JUNTA DE ACUEDUCTO LA GUAIRA - JAG - EL RUBI ALTO,JUNTA DE ACUEDUCTO LA GUAIRA - JAG - EL RUBI ALTO,Rural,Centro Tuluá,DISPERSA,Grifo,4.017519,-76.2456,7,"2021, 2022, 2023, 2024, 2025",85.4057142857143,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,5,40
104015,RIOFRIO,JUNTA DE USUARIOS ACUEDUCTO LA SULTANA,JUNTA DE USUARIOS ACUEDUCTO LA SULTANA,Rural,Centro Tuluá,CENTRO POBLADO,Grifo,4.117169,-76.28479,14,"2020, 2021, 2022, 2023, 2024, 2025",56.62785714285714,94.19,INVIABLE SANITARIAMENTE,EXISTENTE,7,61
128809,RIOFRIO | TRUJILLO,ASOCIACION DE USUARIOS DEL ACUEDUCTO VEREDA CASCAJAL | ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA CASCAJAL - ACUACOLORADAS,ASOCIACION DE USUARIOS DEL ACUEDUCTO VEREDA CASCAJAL | ACUEDUCTO CASCAJAL - ACUACOLORADAS,Rural,Centro Tuluá,DISPERSA,Grifo,4.185236,-76.25697,12,"2020, 2021, 2022, 2023, 2024, 2025, 2026",44.409166666666664,87.6,INVIABLE SANITARIAMENTE,EXISTENTE,7,41
58643,ROLDANILLO,"ACUACAMPO: ISUGU EL SILENCIO PUERTO QUINTERO, CANDELARIA, PUEBLO NUEVO, EL RINCON, SIMON BOLIVAR Y REMOLINO",ACUACAMPO,Rural,Norte Cartago,DISPERSA,Grifo,4.435006,-76.0858,21,"2020, 2021, 2022, 2023, 2024, 2025, 2026",5.042380952380952,27.17,MEDIO,EXISTENTE,6,15
58659,ROLDANILLO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - ROLDANILLO,ACUAVALLE S.A. E.S.P- ROLDANILLO,Urbano,Norte Cartago,CABECERA MUNICIPAL,Grifo,4.416117,-76.15447,378,"2020, 2021, 2022, 2023, 2024, 2025, 2026",0.4011640211640211,45.28,ALTO,EXISTENTE,5,33
61941,ROLDANILLO,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO CAJAMARCA -SAN ISIDRO,ACUEDUCTO CAJAMARCA ASODISRIEGO,Rural,Norte Cartago,CENTRO POBLADO,Grifo,4.477297,-76.2153,19,"2020, 2021, 2022, 2023, 2024, 2025, 2026",20.49473684210526,30.43,MEDIO,EXISTENTE,2,40
118326,ROLDANILLO,ACUEDUCTO RURAL LA ARMENIA ALTA,ACUEDUCTO RURAL ARMENIA ALTA,Rural,Norte Cartago,DISPERSA,Grifo / Filtro,4.4335,-76.20439,16,"2021, 2022, 2023, 2024, 2025, 2026",71.22625,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,6,66
118488,ROLDANILLO,ACUEDUCTO RURAL LA ARMENIA BAJA,ACUEDUCTO RURAL LA ARMENIA BAJA,Rural,Norte Cartago,DISPERSA,Grifo / Filtro,4.404831,-76.19664,16,"2021, 2022, 2023, 2024, 2025, 2026",69.66875,91.73,INVIABLE SANITARIAMENTE,EXISTENTE,8,66
151391,ROLDANILLO,ACUEDUCTO RURAL VEREDA MATEGUADUA,ACUEDUCTO RURAL MATEGUADUA,Rural,Norte Cartago,DISPERSA,Filtro,4.418064,-76.2133,2,"2023, 2025",29.855,59.71,ALTO,EXISTENTE,3,5
103487,ROLDANILLO,ACUEDUCTO RURAL VEREDA EL PIE,ACUEDUCTO RURAL VEREDA EL PIE,Rural,Norte Cartago,DISPERSA,Grifo / Filtro,4.437667,-76.1661,34,"2020, 2021, 2022, 2023, 2024, 2025, 2026",41.00911764705882,89.05,INVIABLE SANITARIAMENTE,EXISTENTE,8,82
61940,ROLDANILLO,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE CASCARILLO MUNICIPIO DE ROLDANILLO ARCAS,ARCA-MUNICIPIO ROLDANILLO,Rural,Norte Cartago,DISPERSA,Grifo,4.384972,-76.18919,14,"2020, 2021, 2022, 2023, 2024, 2025, 2026",61.30285714285714,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,7,61
60383,ROLDANILLO,ASOCIACION COMUNITARIA ADMINISTRADORA DEL ACUEDUCTO LA VEREDA LA SOLEDAD,ASOCIACION COMUNITARIA ADMINISTRADORA DEL ACUEDUCTO LA VEREDA LA SOLEDAD,Rural,Norte Cartago,DISPERSA,Grifo,4.382006,-76.21154,18,"2020, 2021, 2022, 2023, 2024, 2025, 2026",40.285,86.52,INVIABLE SANITARIAMENTE,EXISTENTE,5,48
60380,ROLDANILLO,ASOCIACION DE USUARIOS DEL ACUEDUCTO COMUNITARIO EL REY,ASOCIACION DE USUARIOS DEL ACUEDUCTO COMUNITARIO EL REY,Rural,Norte Cartago,DISPERSA,Grifo,4.420511,-76.12,21,"2020, 2021, 2022, 2023, 2024, 2025, 2026",17.08047619047619,65.25,ALTO,EXISTENTE,4,32
60379,ROLDANILLO,ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DE LA VEREDA EL RETIRO,ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DE LA VEREDA EL RETIRO,Rural,Norte Cartago,CENTRO POBLADO,Grifo,4.396208,-76.23439,16,"2020, 2021, 2022, 2023, 2024, 2025, 2026",54.49125,91.73,INVIABLE SANITARIAMENTE,EXISTENTE,6,65
62922,ROLDANILLO,ASOCIACION DE USUARIOS DEL ACUEDUCTO SANTA CLARA,ASOCIACION DE USUARIOS DEL ACUEDUCTO SANTA CLARA - MONTAÑUELA,Rural,Norte Cartago,DISPERSA,Grifo,4.454308,-76.19656,18,"2020, 2021, 2022, 2023, 2024, 2025, 2026",43.507222222222225,88.0,INVIABLE SANITARIAMENTE,EXISTENTE,6,56
124840,ROLDANILLO,ASOCIACION DE USUARIOS VEREDA CACERES,ASOCIACION DE USUARIOS VEREDA CACERES,Rural,Norte Cartago,DISPERSA,Grifo / Filtro,4.395939,-76.1986,15,"2020, 2021, 2022, 2023, 2024, 2025, 2026",57.122,89.32,INVIABLE SANITARIAMENTE,EXISTENTE,6,52
60315,ROLDANILLO,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE MORELIA,NO SE USA,Rural,Norte Cartago,DISPERSA,Grifo,,,1,2020,1.73,1.73,SIN RIESGO,EXISTENTE,1,2
58660,SAN PEDRO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - SAN PEDRO,ACUAVALLE S.A. E.S.P. - SAN PEDRO,Urbano,Centro Tuluá,CABECERA MUNICIPAL,Grifo,3.995283,-76.22918,151,"2020, 2021, 2022, 2023, 2024, 2025, 2026",0.06735099337748345,3.39,SIN RIESGO,EXISTENTE,1,2
65682,SAN PEDRO,ACUEDUCTO GUADUALEJO,ACUEDUCTO GUADUALEJO,Rural,Centro Tuluá,DISPERSA,Grifo,0,,3,"2020, 2022, 2026",57.413333333333334,78.47,ALTO,VALIDAR SISTEMA,6,14
104562,SAN PEDRO,JUNTA ADMINISTRADORA ACUEDUCTO GUAQUEROS,ACUEDUCTO GUAQUEROS,Rural,Centro Tuluá,DISPERSA,Grifo,3.917678,-76.19001,2,"2020, 2021",74.99,85.27,INVIABLE SANITARIAMENTE,EXISTENTE,3,8
103644,SAN PEDRO,ACUEDUCTO RURAL LA SIRIA,ACUEDUCTO LA SIRIA,Rural,Centro Tuluá,DISPERSA,Grifo,3.95,-76.14278,3,"2020, 2021",78.41666666666667,85.27,INVIABLE SANITARIAMENTE,EXISTENTE,3,12
113244,SAN PEDRO,ACUEDUCTO RURAL LOS MATES,ACUEDUCTO LOS MATES,Rural,Centro Tuluá,DISPERSA,Grifo,3.951683,-76.21437,12,"2020, 2021, 2022, 2023, 2024, 2025",85.64833333333333,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,8,74
58644,SAN PEDRO,ASOCIACION DE USUARIOS DEL ACUEDUCTO MONTERREDONDO ESP - ASUAMONT ESP -,ACUEDUCTO MONTERREDONDO - ASUAMONT ESP -,Rural,Centro Tuluá,DISPERSA,Grifo / Filtro,3.966808,-76.16678,23,"2020, 2021, 2022, 2023, 2024, 2025, 2026",44.138260869565215,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,9,79
133290,SAN PEDRO,ACUEDUCTO RURAL LA PRADERA,ACUEDUCTO RURAL LA PRADERA,Rural,Centro Tuluá,DISPERSA,Grifo,3.953892,-76.15982,2,2021,88.38499999999999,89.17,INVIABLE SANITARIAMENTE,EXISTENTE,5,12
127635,SAN PEDRO,ACUEDUCTO RURAL NARANJAL,ACUEDUCTO RURAL NARANJAL,Rural,Centro Tuluá,DISPERSA,Grifo,,,1,2020,89.94,89.94,INVIABLE SANITARIAMENTE,VALIDAR SISTEMA,5,6
62255,SAN PEDRO,JUNTA ADMINISTRADORA ACUEDUCTO RURAL POSITOS,ACUEDUCTO RURAL POSITOS,Rural,Centro Tuluá,DISPERSA,Grifo,3.943625,-76.16773,2,"2020, 2021",74.425,85.27,INVIABLE SANITARIAMENTE,EXISTENTE,3,8
60316,SAN PEDRO,ASOCIACION DE SUSCRIPTORES DE ACUEDUCTO Y ALCANTARILLADO SAN JOSE - ASAAL,ACUEDUCTO SAN JOSE,Rural,Centro Tuluá,CENTRO POBLADO,Grifo,4.033892,-76.2512,23,"2020, 2021, 2022, 2023, 2024, 2025, 2026",5.189130434782609,29.13,MEDIO,EXISTENTE,9,58
149455,SAN PEDRO,ASOCIACION DE PRODUCTORES AGROPECUARIOS VICTIMAS DEL CONFLICTO ARMADO DE COLOMBIA - ASOCAMILA,ASOCAMILA,Rural,Centro Tuluá,DISPERSA,Grifo,4.019367,-76.31866,12,"2023, 2024, 2025, 2026",37.719166666666666,63.57,ALTO,EXISTENTE,5,38
65685,SAN PEDRO,ASOCIACIÓN AGUAS DE BUENOS AIRES,ASOCIACIÓN AGUAS DE BUENOS AIRES,Rural,Centro Tuluá,CENTRO POBLADO,Grifo,3.929822,-76.17342,3,"2020, 2021",78.48666666666666,86.61,INVIABLE SANITARIAMENTE,EXISTENTE,3,12
125759,SAN PEDRO,JUNTA DE ACCION COMUNAL CGTO LA ESMERALDA,JUNTA DE ACCION COMUNAL CGTO LA ESMERALDA,Rural,Centro Tuluá,DISPERSA,Grifo,3.944629,-76.13092,2,"2020, 2021",83.085,87.6,INVIABLE SANITARIAMENTE,EXISTENTE,4,10
126899,SAN PEDRO,ANGOSTURAS,JUNTA DE ACCION COMUNAL DE ANGOSTURAS,Rural,Centro Tuluá,DISPERSA,Grifo,,,2,"2020, 2021",79.185,86.61,INVIABLE SANITARIAMENTE,VALIDAR SISTEMA,4,9
59536,SAN PEDRO,ASOCIACION DE USUARIOS DEL ACUEDUCTO Y ALCANTARILLADO DEL CORREGIMIENTO LOS CHANCOS SAN PEDRO VALLE,LOS CHANCOS,Rural,Centro Tuluá,DISPERSA,Grifo,4.018333,-76.20056,24,"2020, 2021, 2022, 2023, 2024, 2025, 2026",5.969166666666667,78.01,ALTO,EXISTENTE,5,14
132738,SAN PEDRO,ACUEDUCTO MATES ARENALES,LOS MATES ARENALES,Rural,Centro Tuluá,DISPERSA,Grifo,3.948033,-76.21686,1,2021,91.08,91.08,INVIABLE SANITARIAMENTE,EXISTENTE,5,8
126907,SEVILLA,ACUEDUCTO RURAL EL CRUCERO - ACUACRUCERO,ACUACRUCERO,Rural,Centro Tuluá,DISPERSA,Grifo,4.287031,-75.90244,11,"2020, 2021, 2022, 2023, 2024, 2025, 2026",68.39727272727272,89.94,INVIABLE SANITARIAMENTE,EXISTENTE,5,43
113716,SEVILLA,ACUASALDAÑA,ACUASALDAÑA,Rural,Centro Tuluá,DISPERSA,Grifo,4.264711,-75.93888,12,"2020, 2021, 2022, 2023, 2024, 2025",60.42083333333333,90.32,INVIABLE SANITARIAMENTE,EXISTENTE,5,43
58661,SEVILLA,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P.-SEVILLA,ACUAVALLE S.A. E.S.P. - SEVILLA,Urbano,Centro Tuluá,CABECERA MUNICIPAL,Grifo,4.277522,-75.91973,379,"2020, 2021, 2022, 2023, 2024, 2025, 2026",0.05506596306068602,7.19,BAJO,EXISTENTE,3,5
103485,SEVILLA,JUNTA ADMINISTRADORA ACUEDUCTO CANOAS,ACUEDUCTO CIELO ROTO,Rural,Centro Tuluá,DISPERSA,Grifo,4.056972,-75.91948,10,"2020, 2021, 2022, 2023, 2024, 2025",69.458,85.27,INVIABLE SANITARIAMENTE,EXISTENTE,5,48
113723,SEVILLA,ACUEDUCTO RURAL COMINALES,ACUEDUCTO COMINALES,Rural,Centro Tuluá,DISPERSA,Grifo,4.2233,-75.92515,1,2020,87.86,87.86,INVIABLE SANITARIAMENTE,EXISTENTE,5,6
113721,SEVILLA,ACUEDUCTO MEDIO SAN MARCOS,ACUEDUCTO MEDIO SAN MARCOS,Rural,Centro Tuluá,DISPERSA,Grifo,4.239992,-75.92056,1,2020,87.86,87.86,INVIABLE SANITARIAMENTE,EXISTENTE,5,6
58645,SEVILLA,ACUEDUCTO RURAL AGUA VIVA VEREDA BUENOS AIRES,ACUEDUCTO RURAL AGUA VIVA VEREDA BUENOS AIRES,Rural,Centro Tuluá,CENTRO POBLADO,Grifo,4.409606,-75.89792,13,"2020, 2021, 2022, 2023, 2024, 2025, 2026",7.065384615384615,45.87,ALTO,EXISTENTE,4,15
147988,SEVILLA,ACUEDUCTO RURAL LA FLORIDA,ACUEDUCTO RURAL LA FLORIDA,Rural,Centro Tuluá,DISPERSA,Grifo,4.198567,-75.95674,6,"2022, 2023, 2024, 2025",71.80666666666666,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,6,31
58941,SEVILLA,ADMINISTRACIÓN COOPERATIVA SEVILLA E.S.P. - APC SEVILLA ESP -,ADMINISTRACIÓN COOPERATIVA SEVILLA E.S.P. - SISTEMA LA CUCHILLA - EL JARDÍN -,Rural,Centro Tuluá,CENTRO POBLADO,Grifo / Filtro,4.364722,-75.91891,16,"2020, 2022, 2023, 2024, 2025, 2026",35.692499999999995,67.15,ALTO,EXISTENTE,4,43
61994,SEVILLA,ADMINISTRACIÓN COOPERATIVA SEVILLA E.S.P. - APC SEVILLA ESP -,ADMINISTRACIÓN COOPERATIVA SEVILLA E.S.P. - SISTEMA MANZANILLO -,Rural,Centro Tuluá,DISPERSA,Grifo / Filtro,4.348069,-75.91881,18,"2020, 2021, 2022, 2023, 2024, 2025, 2026",16.72222222222222,52.55,ALTO,EXISTENTE,5,27
61998,SEVILLA,ADMINISTRACIÓN COOPERATIVA SEVILLA E.S.P. - APC SEVILLA ESP -,ADMINISTRACIÓN COOPERATIVA SEVILLA E.S.P. - SISTEMA MORRO AZUL-PALOMINO -,Rural,Centro Tuluá,DISPERSA,Grifo,4.314739,-75.90694,13,"2020, 2021, 2022, 2023, 2024, 2025",20.408461538461538,52.55,ALTO,EXISTENTE,4,31
58769,SEVILLA,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA COLORADAS - AGUACOLORADAS,AGUACOLORADAS,Rural,Centro Tuluá,DISPERSA,Grifo,4.222825,-75.95604,13,"2020, 2021, 2022, 2023, 2024, 2025",75.73076923076923,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,5,59
58793,SEVILLA,ASOCIACION COMUNITARIA ADMINISTRADORA DEL ACUEDUCTO RURAL LA MARÍA LA ESTRELLA,ASOCIACION COMUNITARIA ADMINISTRADORA DEL ACUEDUCTO RURAL LA MARÍA LA ESTRELLA,Rural,Centro Tuluá,DISPERSA,Grifo,4.100528,-75.94613,16,"2020, 2021, 2022, 2023, 2024, 2025",27.588124999999998,89.05,INVIABLE SANITARIAMENTE,EXISTENTE,6,38
113659,SEVILLA,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA TOTORO,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA TOTORO - AGUATOTORO -,Rural,Centro Tuluá,DISPERSA,Grifo,4.308461,-75.9438,9,"2020, 2021, 2022, 2023, 2024, 2025",81.07555555555557,90.64,INVIABLE SANITARIAMENTE,EXISTENTE,7,57
115587,SEVILLA,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA VEREDA ALTO DEL RECREO - AGUA RECREO -,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA VEREDA ALTO DEL RECREO - AGUA RECREO -,Rural,Centro Tuluá,DISPERSA,Grifo,4.206792,-75.91706,14,"2020, 2021, 2022, 2023, 2024, 2025, 2026",65.74,90.32,INVIABLE SANITARIAMENTE,EXISTENTE,5,50
58792,SEVILLA,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA VEREDA EL VENADO,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA VEREDA EL VENADO,Rural,Centro Tuluá,DISPERSA,Grifo,4.244931,-75.9028,14,"2020, 2022, 2023, 2024, 2025, 2026",23.96357142857143,52.55,ALTO,EXISTENTE,3,34
104617,SEVILLA,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA VEREDA LA MILONGA - AGUAMILONGA SEVILLA,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA VEREDA LA MILONGA - AGUAMILONGA SEVILLA,Rural,Centro Tuluá,DISPERSA,Grifo,4.241617,-75.93806,11,"2020, 2021, 2022, 2023, 2024, 2026",59.91181818181818,87.86,INVIABLE SANITARIAMENTE,EXISTENTE,5,47
65145,SEVILLA,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LAS VEREDAS LA CRISTALINA Y PURNIO,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LAS VEREDAS LA CRISTALINA Y PURNIO,Rural,Centro Tuluá,DISPERSA,Grifo / Filtro,4.248975,-75.95026,14,"2020, 2021, 2022, 2023, 2024, 2025, 2026",56.24785714285714,86.61,INVIABLE SANITARIAMENTE,EXISTENTE,6,43
113676,SEVILLA,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LAS VEREDAS LAS BRISAS BAJO SAN MARCOS Y LA MILONGA - ASUABRISAS,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LAS VEREDAS LAS BRISAS BAJO SAN MARCOS Y LA MILONGA,Rural,Centro Tuluá,DISPERSA,Grifo,4.243761,-75.90798,8,"2020, 2021, 2022, 2023, 2024, 2025",37.28875,82.84,INVIABLE SANITARIAMENTE,EXISTENTE,5,22
65146,SEVILLA,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LAS VEREDAS MIRAMAR Y LA MELVA - AGUAMIRAMELVA,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LAS VEREDAS MIRAMAR Y LA MELVA,Rural,Centro Tuluá,DISPERSA,Grifo,4.249456,-75.88726,8,"2020, 2021, 2022, 2023, 2024",38.9725,90.64,INVIABLE SANITARIAMENTE,EXISTENTE,6,26
59785,SEVILLA,ASOCIACIÓN DE USUARIOS DEL CORREGIMIENTO DE COROZAL - AGUA - VITAL COROZAL,ASOCIACIÓN DE USUARIOS DEL CORREGIMIENTO DE COROZAL AGUA - VITAL COROZAL,Rural,Centro Tuluá,CENTRO POBLADO,Grifo,4.395386,-75.91666,15,"2020, 2021, 2022, 2023, 2024, 2025, 2026",0.8153333333333334,2.52,SIN RIESGO,EXISTENTE,1,12
59786,SEVILLA,ASOCIACIÓN DE USUARIOS JUNTA ADMINISTRADORA DEL ACUEDUCTO DE LA VEREDA SAN ANTONIO DE SEVILLA VALLE,ASOCIACIÓN DE USUARIOS JUNTA ADMINISTRADORA DEL ACUEDUCTO DE LA VEREDA SAN ANTONIO DE SEVILLA VALLE,Rural,Centro Tuluá,CENTRO POBLADO,Grifo,4.222783,-75.94517,12,"2020, 2022, 2023, 2024, 2025",44.538333333333334,91.24,INVIABLE SANITARIAMENTE,EXISTENTE,9,51
103481,SEVILLA,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA LA FLORESTA - ASUA FLORESTA,ASUA FLORESTA,Rural,Centro Tuluá,DISPERSA,Grifo,4.207778,-75.94306,11,"2020, 2021, 2022, 2023, 2024, 2025",72.32454545454546,94.57,INVIABLE SANITARIAMENTE,EXISTENTE,5,48
65144,SEVILLA,ASOCIACION DE USUARIOS DEL ACUEDUCTO DEL CORREGIMIENTO CUMBARCO - ASUACUM,ASUACUM,Rural,Centro Tuluá,CENTRO POBLADO,Grifo,4.195325,-75.83333,6,"2020, 2021, 2022, 2023, 2024",55.413333333333334,89.94,INVIABLE SANITARIAMENTE,EXISTENTE,5,23
