codigo_dane_fuente,municipio,aro_uesvalle,seccion_fuente,componente,indicador,valor_raw,valor_num,tipo_valor,columna_fuente,fila_fuente
76400,La Unión,ARO Norte - Cartago,7. ACCESIBILIDAD Y TRANSPORTE,Puentes vehiculares y/o pontones,Cerrada(o) – ubicación/abscisa,Colapso del puente - verificar la informacion,,TEXTO / MARCA,ED,28
76400,La Unión,ARO Norte - Cartago,7. ACCESIBILIDAD Y TRANSPORTE,Puentes vehiculares y/o pontones,Comentario,PUENTE DE LA UNION- LA VICTORIA COLPASADO AFECTANDO LA COMUNICACION VIAL ENTRE AMBOS MUNICIPIOS - verificar la informacio,,TEXTO / MARCA,EF,28
76400,La Unión,ARO Norte - Cartago,"10. INDUSTRIA, COMERCIO Y TURISMO",Microempresas,Total (No),0,0,NUMÉRICO,IS,28
76400,La Unión,ARO Norte - Cartago,"10. INDUSTRIA, COMERCIO Y TURISMO",Pequeñas empresas,Total (No),0,0,NUMÉRICO,IZ,28
76400,La Unión,ARO Norte - Cartago,"10. INDUSTRIA, COMERCIO Y TURISMO",Medianas empresas,Total (No),0,0,NUMÉRICO,JG,28
76400,La Unión,ARO Norte - Cartago,"10. INDUSTRIA, COMERCIO Y TURISMO",Sector informal,Total (No),0,0,NUMÉRICO,JN,28
76403,La Victoria,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Alcaldía,Uso restringido (Número),no,,TEXTO / MARCA,AH,29
76403,La Victoria,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Alcaldía,Fuera de servicio (Número),si,,TEXTO / MARCA,AI,29
76403,La Victoria,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Alcaldía,Averiado (Número),no,,TEXTO / MARCA,AJ,29
76403,La Victoria,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Alcaldía,Destruido (Número),si,,TEXTO / MARCA,AK,29
76403,La Victoria,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Uso restringido (Número),si,,TEXTO / MARCA,AL,29
76403,La Victoria,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Fuera de servicio (Número),si,,TEXTO / MARCA,AM,29
76403,La Victoria,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Averiado (No),no aplica,,TEXTO / MARCA,AN,29
76403,La Victoria,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Destruido (No),si,,TEXTO / MARCA,AO,29
76403,La Victoria,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Instalaciones del ICBF,Uso restringido (No),esperando reporte,,TEXTO / MARCA,AP,29
76403,La Victoria,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Uso restringido (No),no,,TEXTO / MARCA,AT,29
76403,La Victoria,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Fuera de servicio (No),si,,TEXTO / MARCA,AU,29
76403,La Victoria,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Averiado (No),no,,TEXTO / MARCA,AV,29
76403,La Victoria,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Destruido (No),si,,TEXTO / MARCA,AW,29
76403,La Victoria,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Iglesias,Uso restringido (No),no,,TEXTO / MARCA,AX,29
76403,La Victoria,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Iglesias,Fuera de servicio (No),si,,TEXTO / MARCA,AY,29
76403,La Victoria,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Iglesias,Averiado (No),no,,TEXTO / MARCA,AZ,29
76403,La Victoria,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Iglesias,Destruido (No),si,,TEXTO / MARCA,BA,29
76403,La Victoria,ARO Norte - Cartago,6. TELECOMUNICACIONES,Telefonía fija,Uso restringido,X,,TEXTO / MARCA,BU,29
76403,La Victoria,ARO Norte - Cartago,6. TELECOMUNICACIONES,Telefonía celular,Uso restringido,X,,TEXTO / MARCA,BY,29
76403,La Victoria,ARO Norte - Cartago,6. TELECOMUNICACIONES,Emisoras,Uso restringido,X,,TEXTO / MARCA,CC,29
76403,La Victoria,ARO Norte - Cartago,6. TELECOMUNICACIONES,Canales de televisión,Uso restringido,X,,TEXTO / MARCA,CG,29
76403,La Victoria,ARO Norte - Cartago,6. TELECOMUNICACIONES,Internet,Uso restringido,X,,TEXTO / MARCA,CK,29
76403,La Victoria,ARO Norte - Cartago,7. ACCESIBILIDAD Y TRANSPORTE,Puentes vehiculares y/o pontones,Cerrada(o) – ubicación/abscisa,colapso puemte sobre rio cauca,,TEXTO / MARCA,ED,29
76403,La Victoria,ARO Norte - Cartago,7. ACCESIBILIDAD Y TRANSPORTE,Puentes vehiculares y/o pontones,Comentario,punte sobre rio cauca mariano ospina colapso,,TEXTO / MARCA,EF,29
76403,La Victoria,ARO Norte - Cartago,"10. INDUSTRIA, COMERCIO Y TURISMO",Microempresas,Total (No),0,0,NUMÉRICO,IS,29
76403,La Victoria,ARO Norte - Cartago,"10. INDUSTRIA, COMERCIO Y TURISMO",Pequeñas empresas,Total (No),0,0,NUMÉRICO,IZ,29
76403,La Victoria,ARO Norte - Cartago,"10. INDUSTRIA, COMERCIO Y TURISMO",Medianas empresas,Total (No),0,0,NUMÉRICO,JG,29
76403,La Victoria,ARO Norte - Cartago,"10. INDUSTRIA, COMERCIO Y TURISMO",Sector informal,Total (No),0,0,NUMÉRICO,JN,29
76497,Obando,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Alcaldía,Averiado (Número),1,1,NUMÉRICO,AJ,30
76497,Obando,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Uso restringido (Número),5,5,NUMÉRICO,AL,30
76497,Obando,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Averiado (No),5,5,NUMÉRICO,AN,30
76497,Obando,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Uso restringido (No),1,1,NUMÉRICO,AT,30
76497,Obando,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Averiado (No),1,1,NUMÉRICO,AV,30
76497,Obando,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Destruido (No),1,1,NUMÉRICO,AW,30
76497,Obando,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Iglesias,Uso restringido (No),1,1,NUMÉRICO,AX,30
76497,Obando,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Iglesias,Fuera de servicio (No),1,1,NUMÉRICO,AY,30
76497,Obando,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Iglesias,Averiado (No),1,1,NUMÉRICO,AZ,30
76497,Obando,ARO Norte - Cartago,6. TELECOMUNICACIONES,Telefonía fija,Uso restringido,X,,TEXTO / MARCA,BU,30
76497,Obando,ARO Norte - Cartago,6. TELECOMUNICACIONES,Telefonía celular,Uso restringido,X,,TEXTO / MARCA,BY,30
76497,Obando,ARO Norte - Cartago,6. TELECOMUNICACIONES,Telefonía celular,Fuera de servicio,X,,TEXTO / MARCA,BZ,30
76497,Obando,ARO Norte - Cartago,6. TELECOMUNICACIONES,Telefonía celular,Averiado,X,,TEXTO / MARCA,CA,30
76497,Obando,ARO Norte - Cartago,6. TELECOMUNICACIONES,Emisoras,Uso restringido,X,,TEXTO / MARCA,CC,30
76497,Obando,ARO Norte - Cartago,6. TELECOMUNICACIONES,Canales de televisión,Uso restringido,X,,TEXTO / MARCA,CG,30
76497,Obando,ARO Norte - Cartago,6. TELECOMUNICACIONES,Internet,Uso restringido,X,,TEXTO / MARCA,CK,30
76497,Obando,ARO Norte - Cartago,6. TELECOMUNICACIONES,Internet,Fuera de servicio,X,,TEXTO / MARCA,CL,30
76497,Obando,ARO Norte - Cartago,7. ACCESIBILIDAD Y TRANSPORTE,Red primaria,Cerrada(o) – ubicación/abscisa,2 vías tapadas por la montaña. ALTO DE LA VOLGA Y PUERTO SAMARIA,,TEXTO / MARCA,DU,30
76497,Obando,ARO Norte - Cartago,7. ACCESIBILIDAD Y TRANSPORTE,Red terciaria,Con paso restringido – ubicación/abscisa,no,,TEXTO / MARCA,EB,30
76497,Obando,ARO Norte - Cartago,7. ACCESIBILIDAD Y TRANSPORTE,Red terciaria,Comentario,no,,TEXTO / MARCA,EC,30
76497,Obando,ARO Norte - Cartago,7. ACCESIBILIDAD Y TRANSPORTE,Puentes vehiculares y/o pontones,Con paso restringido – ubicación/abscisa,no,,TEXTO / MARCA,EE,30
76497,Obando,ARO Norte - Cartago,7. ACCESIBILIDAD Y TRANSPORTE,Puentes vehiculares y/o pontones,Comentario,no,,TEXTO / MARCA,EF,30
76520,Palmira,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Uso restringido (Número),no ,,TEXTO / MARCA,AL,31
76520,Palmira,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Fuera de servicio (Número),no,,TEXTO / MARCA,AM,31
76520,Palmira,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Averiado (No),no aplica,,TEXTO / MARCA,AN,31
76520,Palmira,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Destruido (No),no aplica,,TEXTO / MARCA,AO,31
76520,Palmira,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Iglesias,Uso restringido (No),si,,TEXTO / MARCA,AX,31
76520,Palmira,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Iglesias,Fuera de servicio (No),si,,TEXTO / MARCA,AY,31
76520,Palmira,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Iglesias,Averiado (No),si,,TEXTO / MARCA,AZ,31
76520,Palmira,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Iglesias,Destruido (No),no,,TEXTO / MARCA,BA,31
76520,Palmira,ARO Sur - Cali,6. TELECOMUNICACIONES,Telefonía fija,Uso restringido,X,,TEXTO / MARCA,BU,31
76520,Palmira,ARO Sur - Cali,6. TELECOMUNICACIONES,Emisoras,Uso restringido,X,,TEXTO / MARCA,CC,31
76520,Palmira,ARO Sur - Cali,6. TELECOMUNICACIONES,Canales de televisión,Uso restringido,X,,TEXTO / MARCA,CG,31
76520,Palmira,ARO Sur - Cali,6. TELECOMUNICACIONES,Internet,Uso restringido,X,,TEXTO / MARCA,CK,31
76520,Palmira,ARO Sur - Cali,6. TELECOMUNICACIONES,Comunicaciones aeronáuticas,Uso restringido,X,,TEXTO / MARCA,DA,31
76520,Palmira,ARO Sur - Cali,7. ACCESIBILIDAD Y TRANSPORTE,Red primaria,Cerrada(o) – ubicación/abscisa,Alto de Olga: vía afectada,,TEXTO / MARCA,DU,31
76520,Palmira,ARO Sur - Cali,"10. INDUSTRIA, COMERCIO Y TURISMO",Microempresas,Total (No),0,0,NUMÉRICO,IS,31
76520,Palmira,ARO Sur - Cali,"10. INDUSTRIA, COMERCIO Y TURISMO",Pequeñas empresas,Total (No),0,0,NUMÉRICO,IZ,31
76520,Palmira,ARO Sur - Cali,"10. INDUSTRIA, COMERCIO Y TURISMO",Medianas empresas,Total (No),0,0,NUMÉRICO,JG,31
76520,Palmira,ARO Sur - Cali,"10. INDUSTRIA, COMERCIO Y TURISMO",Sector informal,Total (No),0,0,NUMÉRICO,JN,31
76563,Pradera,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Averiado (No),3,3,NUMÉRICO,AN,32
76563,Pradera,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Averiado (No),1,1,NUMÉRICO,AV,32
76563,Pradera,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Iglesias,Averiado (No),1,1,NUMÉRICO,AZ,32
76563,Pradera,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Plaza de mercado,Uso restringido (No),1,1,NUMÉRICO,BB,32
76563,Pradera,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Escenarios deportivos,Averiado (No),2,2,NUMÉRICO,BH,32
76563,Pradera,ARO Sur - Cali,5. EDIFICACIONES PÚBLICAS,Otros,Averiado (No),1,1,NUMÉRICO,BL,32
76563,Pradera,ARO Sur - Cali,6. TELECOMUNICACIONES,Telefonía fija,Uso restringido,X,,TEXTO / MARCA,BU,32
76563,Pradera,ARO Sur - Cali,6. TELECOMUNICACIONES,Emisoras,Uso restringido,X,,TEXTO / MARCA,CC,32
76563,Pradera,ARO Sur - Cali,6. TELECOMUNICACIONES,Canales de televisión,Uso restringido,X,,TEXTO / MARCA,CG,32
76563,Pradera,ARO Sur - Cali,6. TELECOMUNICACIONES,Internet,Uso restringido,X,,TEXTO / MARCA,CK,32
76563,Pradera,ARO Sur - Cali,"10. INDUSTRIA, COMERCIO Y TURISMO",Microempresas,Total (No),0,0,NUMÉRICO,IS,32
76563,Pradera,ARO Sur - Cali,"10. INDUSTRIA, COMERCIO Y TURISMO",Pequeñas empresas,Total (No),0,0,NUMÉRICO,IZ,32
76563,Pradera,ARO Sur - Cali,"10. INDUSTRIA, COMERCIO Y TURISMO",Medianas empresas,Total (No),0,0,NUMÉRICO,JG,32
76563,Pradera,ARO Sur - Cali,"10. INDUSTRIA, COMERCIO Y TURISMO",Sector informal,Total (No),0,0,NUMÉRICO,JN,32
76606,Restrepo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Alcaldía,Uso restringido (Número),no,,TEXTO / MARCA,AH,33
76606,Restrepo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Alcaldía,Fuera de servicio (Número),no,,TEXTO / MARCA,AI,33
76606,Restrepo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Alcaldía,Averiado (Número),si,,TEXTO / MARCA,AJ,33
76606,Restrepo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Alcaldía,Destruido (Número),no,,TEXTO / MARCA,AK,33
76606,Restrepo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Uso restringido (Número),si,,TEXTO / MARCA,AL,33
76606,Restrepo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Fuera de servicio (Número),si,,TEXTO / MARCA,AM,33
76606,Restrepo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Averiado (No),si,,TEXTO / MARCA,AN,33
76606,Restrepo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Destruido (No),no,,TEXTO / MARCA,AO,33
76606,Restrepo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones del ICBF,Uso restringido (No),si,,TEXTO / MARCA,AP,33
76606,Restrepo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones del ICBF,Fuera de servicio (No),no,,TEXTO / MARCA,AQ,33
76606,Restrepo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones del ICBF,Averiado (No),si,,TEXTO / MARCA,AR,33
76606,Restrepo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones del ICBF,Destruido (No),si,,TEXTO / MARCA,AS,33
76606,Restrepo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Uso restringido (No),si,,TEXTO / MARCA,AT,33
76606,Restrepo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Fuera de servicio (No),si,,TEXTO / MARCA,AU,33
76606,Restrepo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Averiado (No),si,,TEXTO / MARCA,AV,33
76606,Restrepo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Destruido (No),no,,TEXTO / MARCA,AW,33
76606,Restrepo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Iglesias,Uso restringido (No),si,,TEXTO / MARCA,AX,33
76606,Restrepo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Iglesias,Fuera de servicio (No),si,,TEXTO / MARCA,AY,33
76606,Restrepo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Iglesias,Averiado (No),si,,TEXTO / MARCA,AZ,33
76606,Restrepo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Iglesias,Destruido (No),no,,TEXTO / MARCA,BA,33
76606,Restrepo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Plaza de mercado,Uso restringido (No),si,,TEXTO / MARCA,BB,33
76606,Restrepo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Plaza de mercado,Fuera de servicio (No),no,,TEXTO / MARCA,BC,33
76606,Restrepo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Plaza de mercado,Averiado (No),si,,TEXTO / MARCA,BD,33
76606,Restrepo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Plaza de mercado,Destruido (No),no,,TEXTO / MARCA,BE,33
76606,Restrepo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Escenarios deportivos,Uso restringido (No),si,,TEXTO / MARCA,BF,33
76606,Restrepo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Escenarios deportivos,Fuera de servicio (No),si,,TEXTO / MARCA,BG,33
76606,Restrepo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Escenarios deportivos,Averiado (No),si,,TEXTO / MARCA,BH,33
76606,Restrepo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Escenarios deportivos,Destruido (No),no,,TEXTO / MARCA,BI,33
76606,Restrepo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Otros,Uso restringido (No),no,,TEXTO / MARCA,BJ,33
76606,Restrepo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Otros,Fuera de servicio (No),no,,TEXTO / MARCA,BK,33
76606,Restrepo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Otros,Averiado (No),no,,TEXTO / MARCA,BL,33
76606,Restrepo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Otros,Destruido (No),no,,TEXTO / MARCA,BM,33
76606,Restrepo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Albergues,Uso restringido (No),no,,TEXTO / MARCA,BN,33
76606,Restrepo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Albergues,Fuera de servicio (No),no,,TEXTO / MARCA,BO,33
76606,Restrepo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Albergues,Averiado (No),no,,TEXTO / MARCA,BP,33
76606,Restrepo,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Albergues,Destruido (No),no,,TEXTO / MARCA,BQ,33
76606,Restrepo,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Telefonía fija,Uso restringido,X,,TEXTO / MARCA,BU,33
76606,Restrepo,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Telefonía fija,Fuera de servicio,X,,TEXTO / MARCA,BV,33
76606,Restrepo,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Emisoras,Uso restringido,X,,TEXTO / MARCA,CC,33
76606,Restrepo,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Canales de televisión,Uso restringido,X,,TEXTO / MARCA,CG,33
76606,Restrepo,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Internet,Uso restringido,X,,TEXTO / MARCA,CK,33
76606,Restrepo,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Microempresas,Total (No),0,0,NUMÉRICO,IS,33
76606,Restrepo,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Pequeñas empresas,Total (No),0,0,NUMÉRICO,IZ,33
76606,Restrepo,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Medianas empresas,Total (No),0,0,NUMÉRICO,JG,33
76606,Restrepo,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Sector informal,Total (No),0,0,NUMÉRICO,JN,33
76616,Riofrío,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Uso restringido (Número),"INSTITUCIONES EDUCATIVAS 
Prmitivo Crespo: Daño total en los techos sede Melida Cruz corregimiento (destruido el techo)
Sagrado corazon muro caido

Alfredo Garrido:
Carmelita las más afectadas fisuras de paredes de lado a lado ( utorizo reparaciones)
Santa fe corozal: virusas leves estructuras
El segundo bloque de la sede central destruida donde esta la sala de sistemas y baterias.
Policarpa fisuras de lado a lado.

HERNANDO LLORENTE jose maria cordoba
Daños en cielo  falso y agretados pisoso.
Sede Mercedes Abrego cielo falsos

Nemesio Rodriguez 
Afectación de la infraestructura en las sedes Juan del corral :  deteriorada de techos, salon cielo falso se derumbo
Sede de la Gran Colombia: plataforma del agua se daño, laboratorio de quimica ( reparacio)
María inmaculada destruida techos y todo
Marco Fidel Suárez: destruida no se puede dar clases, techos dañados
Laureano Caicedo Trujillo: fracturacion de cañerias y agua se puede reparar alcantarillado
La Antonia Santos: Fisuraa por multiples parwdws ( se puede repara)

 Nemesio Rodríguez : Sala de sistemas pared fracturada ( reparacion) 
Las Americas: daños salon preescolar, fieusa entre la pared y viga (reparacion )


Camilo Torres
 Santo domingo las brisas:  colapson de vigas se fracturo, esta en alto riesgo.
Jose acevedo cesitalina: grietas en paredes y fisuras en las paredes ( para reparacion)
San jose los alpes: destruida techos, paredes sueltas ladeadas, alto riesgo ( destruida).
Maria auxiliadora morroplancho deatruida techos caidos ( destruidos)
Gabriela Mistral los chivos: se puede reparar, techo coreiso y fisuras en la pared.
San antonio portugal carmen:  Levantamiento de pisos, fisura en el techo, paredes,  viga fisurada.
Camilo torres: se corrieeon los baños, se corrieron los techos de toda la sede se puede reparar",,TEXTO / MARCA,AL,34
76616,Riofrío,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Fuera de servicio (Número),37,37,NUMÉRICO,AM,34
76616,Riofrío,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Averiado (No),10,10,NUMÉRICO,AN,34
76616,Riofrío,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Destruido (No),9,9,NUMÉRICO,AO,34
76616,Riofrío,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones del ICBF,Averiado (No),2,2,NUMÉRICO,AR,34
76616,Riofrío,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones del ICBF,Destruido (No),1,1,NUMÉRICO,AS,34
76616,Riofrío,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Averiado (No),1,1,NUMÉRICO,AV,34
76616,Riofrío,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Iglesias,Averiado (No),4,4,NUMÉRICO,AZ,34
76616,Riofrío,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Plaza de mercado,Destruido (No),1,1,NUMÉRICO,BE,34
76616,Riofrío,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Escenarios deportivos,Averiado (No),3,3,NUMÉRICO,BH,34
76616,Riofrío,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Otros,Averiado (No),"4 casetas comunales, 2 estaciones policia",,TEXTO / MARCA,BL,34
76616,Riofrío,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Telefonía fija,Fuera de servicio,X,,TEXTO / MARCA,BV,34
76616,Riofrío,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Telefonía celular,Uso restringido,X,,TEXTO / MARCA,BY,34
76616,Riofrío,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Emisoras,Uso restringido,X,,TEXTO / MARCA,CC,34
76616,Riofrío,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Canales de televisión,Uso restringido,X,,TEXTO / MARCA,CG,34
76616,Riofrío,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Internet,Uso restringido,X,,TEXTO / MARCA,CK,34
76616,Riofrío,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Computadores para educar,Uso restringido,X,,TEXTO / MARCA,DI,34
76616,Riofrío,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Puentes peatonales,Con paso restringido – ubicación/abscisa,"3 puente afectado, pendiente diagnostico",,TEXTO / MARCA,EH,34
76616,Riofrío,ARO Centro - Tuluá,9. SECTOR AGROPECUARIO,Agricultura,Pérdida de productos,x,,TEXTO / MARCA,HR,34
76616,Riofrío,ARO Centro - Tuluá,9. SECTOR AGROPECUARIO,Piscícola,No productores afectados,x,,TEXTO / MARCA,HY,34
76616,Riofrío,ARO Centro - Tuluá,9. SECTOR AGROPECUARIO,Porcícola,No productores afectados,x,,TEXTO / MARCA,IC,34
76616,Riofrío,ARO Centro - Tuluá,9. SECTOR AGROPECUARIO,Avícola,No productores afectados,x,,TEXTO / MARCA,IG,34
76616,Riofrío,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Microempresas,Comercial (No),6,6,NUMÉRICO,IO,34
76616,Riofrío,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Microempresas,Total (No),6,6,NUMÉRICO,IS,34
76616,Riofrío,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Pequeñas empresas,Total (No),0,0,NUMÉRICO,IZ,34
76616,Riofrío,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Medianas empresas,Total (No),0,0,NUMÉRICO,JG,34
76616,Riofrío,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Sector informal,Total (No),0,0,NUMÉRICO,JN,34
76622,Roldanillo,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Alcaldía,Fuera de servicio (Número),SI,,TEXTO / MARCA,AI,35
76622,Roldanillo,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Alcaldía,Destruido (Número),SI,,TEXTO / MARCA,AK,35
76622,Roldanillo,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Uso restringido (Número),Prmitivo Crespo: Daño total en los techos sede Melida Cruz corregimiento (destruido el techo),,TEXTO / MARCA,AL,35
76622,Roldanillo,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Averiado (No),20,20,NUMÉRICO,AN,35
76622,Roldanillo,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Averiado (No),1,1,NUMÉRICO,AV,35
76622,Roldanillo,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Iglesias,Averiado (No),4,4,NUMÉRICO,AZ,35
76622,Roldanillo,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Otros,Averiado (No),SI,,TEXTO / MARCA,BL,35
76622,Roldanillo,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Otros,Destruido (No),SI,,TEXTO / MARCA,BM,35
76622,Roldanillo,ARO Norte - Cartago,5. EDIFICACIONES PÚBLICAS,Albergues,Uso restringido (No),SI,,TEXTO / MARCA,BN,35
